,DATE,GDPC1_PCH,GNP_PCH,GNPC96_PCH,CPILFESL,PCEPILFE,JHDUSRGDPBR,UNRATE
0,1947-04-01,-0.26669,1.1964299999999999,-0.23978000000000002,,,,
1,1947-07-01,-0.2065,1.4785700000000002,-0.20822,,,,
2,1947-10-01,1.56421,4.09427,1.58636,,,,
3,1948-01-01,1.50426,2.3572599999999997,1.54854,,,,3.7333333333333333
4,1948-04-01,1.6506599999999998,2.58785,1.67265,,,,3.6666666666666667
5,1948-07-01,0.5729,2.4204,0.5728,,,,3.7666666666666667
6,1948-10-01,0.11174,0.41257,0.11068,,,,3.8333333333333333
7,1949-01-01,-1.37795,-1.92203,-1.3965299999999998,,,,4.6666666666666667
8,1949-04-01,-0.3411,-1.35301,-0.3564,,,,5.8666666666666667
9,1949-07-01,1.0324200000000001,0.5434899999999999,1.00881,,,,6.7000000000000000
10,1949-10-01,-0.8392799999999999,-0.8761200000000001,-0.8861700000000001,,,,6.9666666666666667
11,1950-01-01,3.9301199999999996,3.78864,3.9437900000000004,,,,6.4000000000000000
12,1950-04-01,3.04984,3.4188199999999997,3.0654,,,,5.5666666666666667
13,1950-07-01,3.86439,6.19166,3.94262,,,,4.6333333333333333
14,1950-10-01,1.9147599999999998,3.80746,1.90127,,,,4.2333333333333333
15,1951-01-01,1.35816,4.97055,1.3251,,,,3.5000000000000000
16,1951-04-01,1.7327400000000002,2.4992799999999997,1.82076,,,,3.1000000000000000
17,1951-07-01,2.06098,2.14121,2.07501,,,,3.1666666666666667
18,1951-10-01,0.22024000000000002,1.40047,0.25598000000000004,,,,3.3666666666666667
19,1952-01-01,1.06855,0.97424,1.02226,,,,3.0666666666666667
20,1952-04-01,0.21539,0.33939,0.21768,,,,2.9666666666666667
21,1952-07-01,0.72187,1.8273,0.70585,,,,3.2333333333333333
22,1952-10-01,3.2842,3.5349199999999996,3.25208,,,,2.8333333333333333
23,1953-01-01,1.85885,1.8646599999999998,1.8380900000000002,,,,2.7000000000000000
24,1953-04-01,0.77298,1.0036200000000002,0.80362,,,,2.5666666666666667
25,1953-07-01,-0.5626899999999999,-0.20848000000000003,-0.62373,,,,2.7333333333333333
26,1953-10-01,-1.5139799999999999,-1.31864,-1.50399,,,,3.7000000000000000
27,1954-01-01,-0.47801000000000005,-0.11681,-0.43244,,,,5.2666666666666667
28,1954-04-01,0.10899,0.19982,0.10522000000000001,,,,5.8000000000000000
29,1954-07-01,1.1293600000000001,1.26636,1.13044,,,,5.9666666666666667
30,1954-10-01,1.95668,2.30082,2.01983,,,,5.3333333333333333
31,1955-01-01,2.85625,3.33742,2.85175,,,,4.7333333333333333
32,1955-04-01,1.6271799999999998,2.0298599999999998,1.6059,,,,4.4000000000000000
33,1955-07-01,1.35048,2.0611900000000003,1.34879,,,,4.1000000000000000
34,1955-10-01,0.60032,1.6065399999999999,0.61065,,,,4.2333333333333333
35,1956-01-01,-0.38841,0.6774,-0.31590999999999997,,,,4.0333333333333333
36,1956-04-01,0.8263299999999999,1.41235,0.81342,,,,4.2000000000000000
37,1956-07-01,-0.08983,1.1756799999999998,-0.07292,,,,4.1333333333333333
38,1956-10-01,1.64593,1.95937,1.54873,,,,4.1333333333333333
39,1957-01-01,0.64039,2.12538,0.7452,28.6000000000000000,,,3.9333333333333333
40,1957-04-01,-0.2191,0.53461,-0.16372,28.8333333333333333,,,4.1000000000000000
